sha,name,package,certificate,filters,activities,receivers,services,permissions,http,hosts,domains,dns,fileswritten,cryptousage,filesread,sendsms,sendnet,recvnet
dfd27cef5e9dcdc13527ac9daa9ce7e32b62af5b393e1c4ac3e87638d388bcd4,私人影院,com.pyyb.dkis.wmdn,6E0365E1,32,13,10,11,29,0,0,0,0,0,0,2,0,0,0
3c67c09992ff85b9e8af8a6481d2207a72edb6663e3da9c411f12eea57a2a05c,成人快播,com.yr.sx,24566084,20,23,4,7,29,3,6,3,6,20,0,21,0,3,2
105489836904aaafbae1c88254738803851b8f489a587b621f313ad027210250,love positions v1 5 0,eu.margaritasoft.firstdevelop,0F9B6690,3,1,1,0,10,0,0,1,8,0,0,1,0,0,0
5da74175c5ec0d03050da4151f00ca5e2c3ec5cf5a0d55a7a3bbbd178ba17de1,成人快播,com.yr.sx,59EC0770,20,23,4,7,29,3,5,3,6,20,0,21,0,3,3
0d8e2617b83a90cfaa79ab515f924a90dc2dee58f87f0bbef604857e02718ea7,成人快播,com.yr.sx,5B64398B,20,23,4,7,29,2,6,3,6,21,0,18,0,1,2
259bb3f8e91357c870a419261a234a613cbf7fdb23379664e431bf385929b139,成人快播,com.yr.sx,3FE8D83C,20,23,4,7,29,4,4,3,8,18,0,17,0,4,4
b1521cc4f1b4bd7ccac6a0e1de832934a041795389489f6e60798a222198bbb8,成人快播,com.yr.sx,16347350,20,23,4,7,29,2,6,3,6,20,0,19,0,2,2
9d127b7a773c8931979e65ee266bf89478ce47c1c0c1c14d7ad7b9c0cfa4606f,成人快播,com.yr.sx,6F121125,20,23,4,7,29,2,6,3,6,20,0,21,0,2,2
6236fc37dcc7186abb5125204c7236670d2100d386091f2c911277f5d333835e,成人快播,com.yr.sx,0EB66642,20,23,4,7,29,2,6,3,6,19,0,18,0,2,1
323e420aa1bf89f009c20b29c87db5076f8e688ff189b4263242f65ce0f66bf0,Moving Ant Live Wallpaper,com.apps.code.ant.lwp,4F32412D,2,5,6,4,28,0,0,0,0,3,0,1,0,0,0
77879c338d4abb78657e26c2290746fe62c04d03e93b71775ec9fba4475fda8f,Telegram,telegram.messenger.whatsapp.facebook.hike.speed.booster.cleaner.mxplayer.candy.browser.truecaller.freecharge.fashion,1C5CCC94,2,8,1,2,13,66,12,14,34,45,25,53,0,31,86
8b9458276129d22aa17d61fe6cc065254d740366db538042b15624734c42edf1,Установка,com.fsshju.jqmipi,76105969,7,1,3,6,12,0,0,0,0,0,0,1,0,0,0
a167540c6e73d26d62ef52c8ef6cc8db3f334148c4dfa3429894aa8009dab9fa,成人快播,com.yr.sx,7AA2C571,20,23,4,7,29,3,5,3,6,18,0,19,0,3,3
b189e7ab2e8ccda14eee4d1b648336ed869967fdcb1b02ab9574ed61666eda27,成人快播,com.yr.sx,1DC63EDA,20,23,4,7,29,2,6,3,6,22,0,19,0,2,2
b6d05d83a08ef90b6fadc326332ac29fdb5e315971013a90603792f25dc2b14d,Russkaya_malyishka,com.termate,4FA1A9F1,1,2,0,0,9,0,0,0,0,1,0,1,0,0,0
cd6ac1ca43e5cc3a2d9b03c305d529cb20c0f1db6f9946a58a7662ea58f7fb17,色影快播,com.yongrun.app.sxmn,2492BB16,15,22,2,5,24,3,2,3,20,8,0,6,0,3,3
e8d1240a041c0c00435d7b68b7a08b9f9478f6c9406804c31ae8cfb104d1f6df,羞羞视频,com.dzmi.yvgw.taxi,6E0365E1,29,12,9,10,27,14,3,3,8,5,5,2,0,14,14
ba55b138ea02a9bc26fa5175394f8a016abc78d12f55fc47becebc0627de7f7d,..,test.app,5C4316B2,9,2,3,2,10,0,0,0,0,4,0,2,0,0,0
10d88b1453cd239416df8c5bfeaea0b3b160bd99f8e5da83d0caf15511e3f9d6,成人快播,com.yr.sx,5AB3F139,20,23,4,7,29,3,5,3,6,14,0,16,0,3,2
285fcda66d89f25d9c7b9f4872e5cd3247805becc676b7c9f4d2823057f279a3,成人快播,com.yr.sx,521FECD2,20,23,4,7,29,4,5,3,8,21,0,20,0,4,4
798f0b22ed88459b410c38573a5632783756802e520799184a30e1cdcd160880,成人快播,com.yr.sx,2E79A592,20,23,4,7,29,2,6,3,6,20,0,18,0,2,1
4c5fe51deb10239b37ca0e32251731112db1f42e289bdbd27843bc13f8869442,成人快播,com.yr.sx,1B060125,20,23,4,7,29,4,3,3,6,19,0,19,0,4,6
dad3cef5f0e39d1d48f16d398a2dc84fe04796c272ba99cbb4c72eb65557b9fb,成人快播,com.yr.sx,2ACD1839,20,23,4,7,29,1,6,3,6,21,0,17,0,1,1
8a0bedeecdc00f5b66e19bf7e28480f4762cbba600e0cea89d29ba923a84118f,loderunnerx,com.soft.android.appinstaller,4EC55518,2,5,1,1,4,0,0,0,0,0,0,1,0,0,0
003663848e97e19e3f34020e663b126054acca1e554f62301b3c428b37c34941,destroygunners2,wdbpiewhmvw.bllatpxkpfi,518BBDFF,4,1,3,0,13,0,0,1,8,0,25,3,0,0,0
e42fe6cb8e47c886083b295d5bb8dfe5b4fa1ac6a70a356e8c4a72052521f403,色影快播,com.yongrun.app.sxmn,128D3127,15,22,2,5,24,3,2,3,20,8,0,6,0,3,3
71b3b3a7799ca44ff7740fcc71342eb19ae287df66de2d53fe566d702572047c,成人快播,com.yr.sx,04B11B31,20,23,4,7,29,3,5,3,6,16,0,17,0,3,3
1853693fcba84c2c540905f37285eb930b1cc86a158ac379610020f273e9396b,成人快播,com.yr.sx,6CACAB15,20,23,4,7,29,2,6,3,6,22,0,22,0,2,2
f53c81032bca3b51727e31015bf6e4989128cd0c4f3ee769840778943fdd5e2a,色影快播,com.yongrun.app.sxmn,62A8EC28,15,22,2,5,24,5,4,4,24,27,0,13,0,5,7
aad104cbcbd1245e80ad3512a7bf28a277ca7e04923e06db78eaa15b8b5f9d72,Cut The Rope Android,ovbknnfm.xwscmnoi,518BBDFF,5,1,4,0,13,0,0,1,8,0,25,4,0,0,0
5578f0153a67abf0d32a4c9efd767ed476c0ecda553c114609e5b0c4ada947ce,成人快播,com.yr.sx,5B6804BB,20,23,4,7,29,2,6,3,6,23,0,24,0,2,2
6bb4cfb3da83905c7d9b6059e8ed28737643b836c4b0dda1b5e56438c2474ffc,PORNO,com.androids.update,4FA1A9F1,2,1,1,1,6,0,0,0,0,0,0,2,0,0,0
80a35fe475716c80cf9c0778f9386e028afcb69ddcbab3a56d9afce3a2c702b0,成人快播,com.yr.sx,75C2C9FC,20,23,4,7,29,2,6,3,6,21,0,21,0,2,1
298fb497f326ff576063fb494dcb156e161bc67e754d8f479721b7b19949d067,成人快播,com.yr.sx,7FEF3BC3,20,23,4,7,29,7,5,5,24,76,0,24,0,7,9
9e31a2682edcd42f179b9d26490f38be9f9ec6d3dc5bacdb96f97a37f278ae5b,成人快播,com.yr.sx,0FF48CC1,20,23,4,7,29,2,6,3,6,21,0,22,0,2,2
94bf26b1894ee62675e5e1326fba1f79ce2c298b4984d7cd971cc4d0b728afed,成人快播,com.yr.sx,068D644B,20,23,4,7,29,2,6,3,6,22,0,22,0,3,2
ec61cdbe40f47d8f1b7ff0ab0d5a3b02df0246a7e714413bc0d5a2efcf947a0d,HD WallPaper,com.coresinfotech.hdwall,1CCCFE24,2,10,1,1,14,6,6,7,28,5,0,6,0,10,6
08711d00670812e1bafba100fe2ed20debf65f1d8b37589dca8135b8e0e65c4c,Fifa 2013,org.moodo.and,52A52B6E,2,1,1,0,12,0,0,0,0,0,0,1,0,0,0
6d9f2c5087d4782eae6d6a8a86749cfd12f7bb1ed1474912a987d41e00459a3a,成人快播,com.yr.sx,60EC666F,20,23,4,7,29,4,3,3,6,19,0,18,0,4,4
47c087cedaf022153e01e18440262afab9c27e1285684e31a0e8f26721770a94,银行行名行号搜索,com.wat.bankzs,140E5954,4,7,1,1,12,0,1,1,2,0,6,1,0,0,0
adc867f883d823ffd09b4c990632a4c34cd8c5d3dd9891737b86a80639b893eb,成人快播,com.yr.sx,554E71F4,20,23,4,7,29,2,6,3,6,23,0,21,0,2,2
ebb31e719bbd79ac619d089a6e9f6a2253e831d53ed4516e3b3b289dfdd8887b,倾欲视频,com.dohr.uynu.cejg,6E0365E1,32,14,10,11,29,0,0,0,0,0,0,2,0,0,0
479472a7d18143f3f440cb10d670e326379762e1113a0752b9d128a875edfb33,成人快播,com.yr.sx,64A5C7E2,20,23,4,7,29,3,3,3,6,16,0,15,0,4,4
8324b00f77fbbc40d5bb7162d128924310b2637d753c66d202259b17051fbeda,成人快播,com.yr.sx,51109BA2,20,23,4,7,29,4,5,3,8,20,0,21,0,4,3
85038478b7bc8ce4d6ea5fa8177795aa339f777575d433cfbc867997cbc8c1d3,成人快播,com.yr.sx,4EB246D3,20,23,4,7,29,3,5,3,6,22,0,22,0,3,4
8623073efbbcccfcf4f9813930c0ae40623c937de118877a88743ffe5891dda9,成人快播,com.yr.sx,7496C42A,20,23,4,7,29,3,5,3,6,16,0,18,0,3,3
a5d81c607e658c62630e2eaa9de7f288ef1c741a0055af512deeca52676c1de2,成人快播,com.yr.sx,227F41A0,20,23,4,7,29,3,5,3,6,22,0,28,0,3,3
07eb31ea284c47f4d12d046696d1388b744c7be1d94dd25ea6f7c37683c871e0,成人快播,com.yr.sx,3E569488,20,23,4,7,29,3,5,3,6,19,0,19,0,3,3
938012c62ead7b8c300f4acfda7d3266fcd5753958f4feda4b25a2c37caa0f57,成人快播,com.yr.sx,0F0300CA,20,23,4,7,29,3,3,3,6,14,0,15,0,4,4
5bf058020a9eb7bf12939d09ef36e0971f544aebecf4d0095f38bfdd77409115,成人快播,com.yr.sx,456D295D,20,23,4,7,29,3,3,3,6,19,0,20,0,3,3
cd8db30aadd64087d0f391a3a2ae89b0f0f9ea0c7d8f05e34a3358355b1fdf61,Установка,ad.notify1,4E4C147D,4,2,2,1,7,0,0,0,0,2,0,2,0,0,0
f916dde80889330ab1d760e10abdf0fd2795faa0431b77f80abe482b62458b81,色影快播,com.yongrun.app.sxmn,09FA075B,15,22,2,5,24,2,2,3,28,9,0,7,0,2,2
f6449a148ff09a241eba987c6dd5e89458833eb81523f7b737ed333b5449f8a9,成人快播,com.yr.sx,22FEBC06,20,23,4,7,29,3,5,3,6,19,0,17,0,3,2
4c1c7f11f4f96efce45c28c8df12760629c2e7ae1c61bbb51418d5fafe226c95,Small Call,com.rocksauce.smallcall,506F4675,4,4,2,3,14,0,0,0,0,5,0,1,0,0,0
799e036e73fc1f929519cf70e092cdb32605accdad5a4341218352693912e8e0,成人快播,com.yr.sx,1ACB2E98,20,23,4,7,29,4,3,3,6,19,0,18,0,4,4
53f5e3a91324f36127f019908c0d5cad655cfba2dd6bbceaf300e662887078d0,Установка,com.zngiiqea.mszwbfzti,76105969,7,1,3,6,12,0,0,0,0,0,0,1,0,0,0
49b8591f99033abe36b638bd2165887aeaadfad25fdb4d24472a1ecd6d7b9b7f,Ball 3D Tigres UANL LWP,com.ball3dsuperamerica.mexicotig,5E2A65FD,1,6,0,1,3,42,6,7,16,12,0,14,0,20,20
fa34d8bcafc8efea681d08300eb176f4c6eddeaa1a9146e779d7469b0aa8bb5f,成人快播,com.yr.sx,1DAD25DD,20,23,4,7,29,2,6,3,6,22,0,21,0,2,2
4c1fa9e8f0e71078426c037c67e1cde1327c2b2af16b3b4b05176d7cda2a9c98,色影快播,com.yongrun.app.sxmn,32259B5A,15,22,2,5,24,3,2,3,20,8,0,4,0,3,3
72d9db040532aa7e789741d4b9d62840ca030a523921be2145731b9ab08367bb,成人快播,com.yr.sx,39216DC4,20,23,4,7,29,2,6,3,6,24,0,20,0,2,1
0eeb9eb8a4aeebba4c188b936bd2f6f738793c2eff16cd0726ff2fc965d64ef0,成人快播,com.yr.sx,560DC137,20,23,4,7,29,2,6,3,6,22,0,22,0,2,2
41d24216118fa9a50d40dd01b98e36edb114604caac20125b21138aeac3d227a,成人快播,com.yr.sx,709C229D,20,23,4,7,29,3,6,3,8,22,0,23,0,3,2
2ba21e4d28f844600c747ffcd2124c636c9bb530276871db2e93dc4110a1ecc7,成人快播,com.yr.sx,2A715FA0,20,23,4,7,29,2,6,3,6,22,0,17,0,2,2
fa7d206d5ee471f88c39e34219236e493925b78e4f3c1e1820a2fc511acad3c4,成人快播,com.yr.sx,35FC53FC,20,23,4,7,29,2,6,3,6,24,0,20,0,2,2
f7b52b3186a03dbfc15e90a7d96d724db63f54aa411f2fc2e90ef9797c4fbf7d,成人快播,com.yr.sx,4F2E504E,20,23,4,7,29,3,3,3,6,15,0,16,0,4,4
ce2452fdffd7c2375d6b119757902e1a4e5b62c64c08650bee4fc5b587079b63,成人快播,com.yr.sx,78638971,20,23,4,7,29,2,6,3,6,21,0,19,0,2,2
04047a55960f895d158f49541d9973c4b4668eda264220da362d6a6b748d14cb,成人快播,com.yr.sx,69CFD3BF,20,23,4,7,29,4,3,3,6,19,0,19,0,4,6
0e809b2c7d63d134038221266e3be83020dde328e22bfc7203c46fb720fffe9d,Super Unit Converter,com.transform.converter,199C27EC,3,2,1,1,7,0,0,0,0,0,0,1,0,0,0
d084483d5dc08b661c6c9df8207cf2c2110453258a78ebd418dcbb1b8750c264,成人快播,com.yr.sx,0C32E35A,20,23,4,7,29,3,5,3,6,22,0,25,0,3,4
f802103a28eb67e0289bb1b5040cf7f3667c7c0094e257f1cbb0c3eadd7f65c6,倾欲视频,com.yazf.gpea.yxiw,6E0365E1,32,14,10,11,29,0,0,0,0,0,0,2,0,0,0
a8a238ee77ce1052b8d62387e3a6e1c1d8d39f6716d39c47ec543418e606135d,成人快播,com.yr.sx,0D2CF3D8,20,23,4,7,29,4,3,3,6,14,0,16,0,4,4
7d7f5850c9d97dc2daba9b981df47ecd195d75fa33d6c7d34e81686b06144db3,成人快播,com.yr.sx,6995EEC2,20,23,4,7,29,3,3,3,6,20,0,21,0,3,5
5e41be2c4421cc520ac349b0545964c35dc4bf740881cb5a242d73851b4f81db,成人快播,com.yr.sx,423A2C0B,20,23,4,7,29,3,5,3,6,22,0,26,0,2,3
23aa71287e597831b285b70c9177e950af0393a7509a96abb3d39a70c33b39ba,成人快播,com.yr.sx,3AD5ED6F,20,23,4,7,29,3,5,3,6,20,0,22,0,3,3
aa3536170e49f2b7d24d5c4d3f1675e1d488b7d37250587bb8759aa0147855b0,成人快播,com.yr.sx,15332211,20,23,4,7,29,2,6,3,6,20,0,20,0,2,2
14faef496b62107f7574e0164cbba2dbeebd8a041ed409398659945bceaa065f,成人快播,com.yr.sx,4D7EF1E3,20,23,4,7,29,2,6,3,8,22,0,20,0,2,2
f04f9212c00a0294e832fa20c987d44a759ff9e161302be0e79e4b06b0146937,成人快播,com.yr.sx,0EAEEDAF,20,23,4,7,29,2,6,3,6,22,0,18,0,2,2
166222cfd4c281599c41d630bb57ec70a16ffc19b115d111a298e5b34e67d807,Установка,com.android.appupdate,4E868DEC,6,4,4,2,13,0,0,1,8,2,2,1,0,0,0
81b2d3e60741a0a49b4f1ee07ccaef8d3309c24903e11d45f5ce63cf056ea573,成人快播,com.yr.sx,4AD27947,20,23,4,7,29,2,6,3,6,20,0,18,0,2,1
df4a87c78fb86fc5484b3afad3bcd513405396b9a29e89cb08f82f3c72439ca8,成人快播,com.yr.sx,5F58C1D3,20,23,4,7,29,4,4,3,6,19,0,15,0,4,5
4c4fe139d315ca84c34b7be3f609bed80ccab20128386ba97e34cc2ef433541c,成人快播,com.yr.sx,498D8D62,20,23,4,7,29,2,6,3,6,21,0,18,0,2,2
be984c8b16bc2f6c158e3701da543fda9d033724e9fbd4940af65b3d3088fab1,成人快播,com.yr.sx,1A51272F,20,23,4,7,29,2,6,3,6,21,0,20,0,2,2
d17ef3f710235957c6f27236d15467604ec4662a69654ec29ccd947decd3882f,Porn XXX Player,edu.goalscorer.legation,35A2D7FC,8,5,2,7,18,5,5,5,10,10,4,10,0,5,5
4dcb39ac3ab31f821140cacca0411dd419d57d35af9ef35b045ba9d1511ef233,bubble_shoot_maniac_v1.0.5,com.googleapi.org,1415F797,7,3,5,0,10,0,0,0,0,3,0,1,0,0,0
f753281580ad8979e7a7d27fe1c54998994dd95191c28abbeaeab5d398391d14,成人快播,com.yr.sx,15372D73,20,23,4,7,29,2,6,3,6,23,0,19,0,2,2
32ee3102fbb7d077c1e882aff0475b1e7c926933b8f31557961acebc6e24a037,色影快播,com.yongrun.app.sxmn,3FCD7A76,15,22,2,5,24,2,2,3,20,9,0,7,0,2,2
35661dc9789dd51b921c0a387612caec0a7b5206e9336211318f5675d26006ae,Word Drop +,com.kjsoft.wordpanic2,4EB30911,5,41,3,2,6,3,3,3,6,5,0,9,0,2,4
e186a573bed5a6f4dd0ecc6911b7b8609c89ebb1f1ca10b682fc24679b372f73,成人快播,com.yr.sx,77B91CAB,20,23,4,7,29,2,6,3,6,22,0,20,0,2,2
ac2cd25d64d5fd7e60d4d6aec421ba78219f444b3e25631601d51d3b7a938ad2,成人快播,com.yr.sx,56F59C56,20,23,4,7,29,7,7,5,24,76,0,24,0,8,7
2a724db37a9b7921fd1f4aa4189e6c46ce05f46de1fca92596e381930e1f8d6e,成人快播,com.yr.sx,1EF544D1,20,23,4,7,29,2,6,3,6,22,0,22,0,2,2
3b4c326df24e3be95abfa3c99a08b2fa158fa38894f00b63098ad20b917ad87b,成人快播,com.yr.sx,48C32B87,20,23,4,7,29,3,5,3,6,16,0,16,0,3,4
20ee4b5c2b1fd2467cb74d21a5a253e9178b62c16b9003c5315bc305712bc66a,成人快播,com.yr.sx,4863B98E,20,23,4,7,29,2,6,3,6,21,0,19,0,2,1
05600c7b345abe2996a44e597832c996211849114f073fdfee88a0eb803401c4,全新升级一键ROOT,com.usoft.quanxinshengjiyijianroot,936EACBE07F201DF,2,2,1,1,7,2,1,1,2,4,0,1,0,2,2
0632e177325fbdfb798abd9eb303e1639a299199839a948077b76cf5295b09ff,成人快播,com.yr.sx,6E968F4C,20,23,4,7,29,3,5,3,6,22,0,18,0,3,3
e8c1a9b4483de3f171a642278d0e25c1cb4643bbfb142454ad9e2be782c76cdc,Khatm-e-Khwajgan and Ghausia,com.khatm_e_khwajgan,513AFAA8,2,17,1,1,12,22,7,7,16,37,0,35,0,11,16
2a6343bc9873a4732159dd9374871ee591509beb9ea34dd4a501fd1c626ca1a2,Установка,ngjvnpslnp.iplhmk,4E4C147D,3,1,2,1,17,1,1,1,2,6,6,5,0,1,1
f81e1116bdfa60ff4e557ebd4517e8e01b598525957c42516c08038732497b2f,成人快播,com.yr.sx,4F3DB21F,20,23,4,7,29,2,6,3,6,21,0,19,0,2,2
81d42385d5b4c378092213e4913351422cba9ad2ca6c84cf7f1df9527608a2dd,mozilla,com.termate,4FA1A9F1,1,2,0,0,9,0,0,0,0,1,0,1,0,0,0
8cdbacb059d30fea0792ecfa366d039a5579b8d2b96d0289869c1932e35959f1,mozilla,com.termate,4FA1A9F1,1,2,0,0,9,0,0,0,0,1,0,1,0,0,0
a8720d0ce218e8dc6a5792eb4e7113609be3dfecc541e3b43a0f89a54a721a09,成人快播,com.yr.sx,19CD5BE3,20,23,4,7,29,2,6,3,6,23,0,19,0,2,2
3f39c5eafd8772b7126273b766b615ef5764c3ae9687b056eab1a513596ad67c,成人快播,com.yr.sx,3E669733,20,23,4,7,29,2,6,3,6,20,0,19,0,1,2
3c4cba6b5127418a137539170749fa9829a9ab86152b13057dfef03fdcba8a53,成人快播,com.yr.sx,0977A765,20,23,4,7,29,2,6,3,6,20,0,19,0,2,2
88d27e10e823be171f47269ba15466566fb6a0535a1ff3e4379db965a4e4b767,成人快播,com.yr.sx,2B14A49E,20,23,4,7,29,3,5,3,6,14,0,14,0,3,5
9cc3621910a01fcca3f15a7a8f78cad34cbe494c67fa4b49c043a03e5f94c942,成人快播,com.yr.sx,20B0B7DE,20,23,4,7,29,2,6,3,6,24,0,24,0,2,2
9a546e1bbf22912b0dd767afe30c41e784cade0917f7323957c600d5a42cca9c,色影快播,com.yongrun.app.sxmn,4D6423AA,15,22,2,5,24,3,2,3,20,8,0,7,0,3,2
29323763eb868364770e8b242a1c3af5892240095ba0cfd626447d2c1a17cb41,成人快播,com.yr.sx,4E9A3834,20,23,4,7,29,4,3,3,6,18,0,17,0,4,5
7576a26b56a2cbfc7d7e81238a02973f120ec5a8d81008f1b3e1e44d2779eaab,成人快播,com.yr.sx,55268E61,20,23,4,7,29,3,5,3,6,21,0,20,0,3,4
2a1a238dc88cf727e6c35b43ce67d488c4257d2c916ed51879959258dcb0352a,成人快播,com.yr.sx,51E55318,20,23,4,7,29,2,6,3,6,22,0,19,0,2,2
0913d5e71e4b9d4cc3b91b9042db663af99264c04d8263d120f931285bcf6d3a,成人快播,com.yr.sx,4AE8331E,20,23,4,7,29,2,7,4,22,28,0,20,0,2,2
a0f393a01f792317732320689329f37a8e1fe532d0d9493195636bc2c170993d,成人快播,com.yr.sx,598385A8,20,23,4,7,29,3,5,3,6,18,0,18,0,3,3
e25e627da1446dad0aba5a698a286f7f7da25283a182660b74d818eabedccb2d,成人快播,com.yr.sx,38A86575,20,23,4,7,29,1,6,3,6,19,0,19,0,1,1
fe8bfdd77f1d9f52340a95053ce06ec7b65a0660fd00c269cfff04dfda38f291,Установка,com.android.appupdate,4E868DEC,6,4,4,2,13,0,0,1,8,2,2,1,0,0,0
8d9cd6a505be1fbd470b56260130f48ffde3a785268bdbfb40f1e8ccc137b721,AndroidInstaller,com.android.installer.full,0F9B6690,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0
98a287185a8107172617cfd2e0f11a28f9917d6b5e67f29e25bf0408f8433812,Galaxy_HD_LiveWallpapers_Udate,com.googleapi.cover,66DF3EC2,9,3,6,3,15,1,1,1,2,5,0,1,0,1,1
e5325b3c2791d3ae2576a262fae4755d7b4d6815d4890623bb6b13de76121112,F-Sim Space Shuttle,locua.promocomom,5030D929,3,3,6,1,12,0,0,0,0,0,0,1,0,0,0
e370a44ca09ca462b01fa3e8342237ae60a1edb3ed2143d6f93fc5f162dacef8,청첩장,android.sms.core,199C27EC,2,1,1,0,6,24,1,1,2,0,0,3,0,24,0
2982310728e75f7082afbdc72d6463ac05a43f8b38c9b3d338debb91c5e14470,Установка,ngjvnpslnp.iplhmk,4E4C147D,3,1,2,1,17,1,1,1,2,6,6,5,0,1,1
d1bae6465ea169c7b5622fdd7826dc8f2fe68473207c2ffa2c3428d353cd351b,成人快播,com.yr.sx,5A3FEE91,20,23,4,7,29,2,6,3,6,22,0,20,0,2,2
647139fe5945ea9ad5041150b6e457b8ede2c2c3fff57356d1b2a14b45bb0437,成人快播,com.yr.sx,25338A6A,20,23,4,7,29,3,3,3,6,14,0,15,0,4,5
cc3bb8dabf038ca8d3bda9af9841c961ff34d6331f2a9c708f4a0e6e0909d6e6,成人快播,com.yr.sx,328EE75F,20,23,4,7,29,2,6,3,6,23,0,19,0,2,2
71c660faf8fed9fd53bc3b52e1c62fe46552d0723198ff9501e692e5a3808c1a,成人快播,com.yr.sx,69E07CF0,20,23,4,7,29,2,6,3,6,21,0,16,0,2,2
9f13295ba59305fecdbcaff054daf78130fbceaa9cffc1219acc7929360bcd1f,testube4,net.droidjack.server,E6EFD52A17E0DCE7,6,3,2,3,25,0,0,1,232,0,0,1,0,0,0
fbfb3cf92f70238daafaaa2430e994fa8b2abaf2b400d312684f34c4318e88c1,CSR_Racing,com.android.app,32FDCACB,6,4,4,1,13,1,1,1,2,3,0,1,0,1,1
e22151550cb140a5dd250925036fcfa90bfde81217d6205884aa26010ebd0379,Porno Video,com.install.droid,4E868DEC,3,4,2,1,11,0,0,0,0,1,0,1,0,0,0
a393f0a13e6952b6556cd0e5e2a2f6fd30929e91ad0ada94e8ac2440534a329b,成人快播,com.yr.sx,35799861,20,23,4,7,29,3,3,3,6,14,0,16,0,4,3
8b5b1ca1197a4df328fb487532b81f2420adf317e24f02bde9c1416ee1c11f1e,成人快播,com.yr.sx,07B44916,20,23,4,7,29,1,6,3,6,22,0,23,0,1,0
996d0551df77bfb1100dc3f37da4f519c3c4ba03c8837cd4e0f57cc2ae60f113,Install,com.android.app,4E868DEC,6,4,4,2,12,0,0,1,8,2,1,1,0,0,0
0bcaa347927ad7dec2c089f2a3762f4ef6307f4206e6288fc357d1d9164cee00,成人快播,com.yr.sx,33862085,20,23,4,7,29,2,6,3,6,19,0,20,0,2,2
cd4e55916b0bb7c62edc70bd0cc77afdb5df02988c61639952a4e92de98d6179,成人快播,com.yr.sx,4F9E09AF,20,23,4,7,29,3,5,3,6,22,0,20,0,3,3
9cd348c44b4200cce900c26d8d428651c553df6d284725a6d190577295b61f97,成人快播,com.yr.sx,5154E9D1,20,23,4,7,29,2,6,3,6,21,0,18,0,2,2
81dafac0489210c8b8ed15d43ded869c3fcf2923e3a6d104139ed54bcc668e08,成人快播,com.yr.sx,4E43F304,20,23,4,7,29,4,3,3,6,15,0,15,0,4,4
f566ad8563b3b65c21a0d571a62251eda8a2885a120ecc5665ec6fcc80480a30,Браузер,ru.system.android,4E868DEC,6,4,4,2,13,0,0,0,0,2,2,1,0,0,0
4ad29dfc28cecff60551abed2467f20eb7a8f1282b086bfc8c038ae5cedd3aec,CJ대한통운 택배 고객서비스.,ronszi7a.roiszn7z.view,936EACBE07F201DF,4,2,3,1,9,2,1,1,10,1,0,1,0,2,2
2e99b04090f639c56fb4b42819c37dca13b27279cd967a23c4bda3ad013a92f8,仙履奇缘,com.joying.regulus.iapppay,4DDF903B,2,24,0,2,22,0,0,0,0,1,199,3,0,0,0
d9a5ada1bafd28957136ca2f259f32f7c5e5d8787f456a0acce487ffb02725ec,羞羞视频,com.xodh.micr.dvhd,6E0365E1,29,12,9,10,27,13,3,3,6,5,3,2,0,12,13
f5475a315e4ac959b35a60d0893ff6855648b2d67d6ede52c850157da78cf63a,Color Perception Assistant 发布,com.color_perception_assistant_free_10,51481F68,4,28,1,47,5,0,0,0,0,15,0,1,0,0,0
53e395c7d58799aed4734fde096b74e2e1de34eae78741abd1b0570c2df3d8fc,铃声天地,com.earth.imusic,11F7AB00,6,14,4,2,17,2,2,2,4,6,0,2,0,2,2
4e84e7714e2f6d2ce47808090cac69359eaeb6fcd337557ae2e654650d89a982,美爱视频,com.dhirrogate.hiersvemaintai,6241BD53,26,11,7,8,33,0,0,0,0,1,0,1,0,0,0
c34df92b5f4c1e3e3975f61137d03705bf948f25fdbec07ccd5a0a93cfcac46f,成人快播,com.yr.sx,7E4725EB,20,23,4,7,29,3,5,3,6,15,0,14,0,3,5
f05f1c8d8aedc60f88f9e080992e062c3acf5e3d60b110a4745d87d37344990f,成人快播,com.yr.sx,02062BB6,20,23,4,7,29,6,7,5,24,68,0,28,0,7,7
a57969f17efb6bf9d4b6a8bdd6132d88e4d6d2a91d83acadcec28722ad58d0f9,权限管理工具,com.ninepvi.shield,936EACBE07F201DF,3,2,1,3,12,0,0,0,0,0,0,1,0,0,0
529ad9a845c026414bf65c8e47516500e64b7143af86aa8cbf90276eea36f5e2,Off Road Racing 3D Android,mujoulouse.qageqjsgeg,518BBDFF,5,1,4,0,12,0,0,0,0,0,20,3,0,0,0
52efe913f198f9d6211843283195f7c551c18aae19e7e0d8c3f7399e94ee5324,Cosmic Gate,com.jhvjkgi.gwxgqyyy,51A69E74,20,4,4,3,22,4,1,1,2,1,1,2,0,4,4
4236a8e118dc7daf4fef4c672f32d0d2df199d855d64dc534208cb9b70faa13e,NBPlayer,agjxkb.wtppmhbpru.nxmhipp,314617B8,44,6,21,23,47,7,7,6,12,19,48,6,0,7,8
e7b8030d63d95944829b01a0a47aa02ae2d6d5a72c3abb8ed4a74b0f1367af54,成人快播,com.yr.sx,05C9EDA4,20,23,4,7,29,3,5,3,6,20,0,18,0,3,2
